1,Alex Abrines\abrinal01,SG,25,OKC,31,2,588,56,157,.357,41,127,.323,15,30,.500,.487,12,13,.923,5,43,48,20,17,6,14,53,165
254,Tyler Johnson\johnsty01,PG,26,MIA,44,10,1123,171,401,.426,72,204,.353,99,197,.503,.516,61,88,.693,19,102,121,112,40,21,63,72,475
254,Tyler Johnson\johnsty01,SG,26,PHO,3,2,86,6,27,.222,3,13,.231,3,14,.214,.278,2,2,1.000,4,6,10,9,4,0,4,10,17
255,Wesley Johnson\johnswe01,SF,31,TOT,30,13,456,43,104,.413,23,61,.377,20,43,.465,.524,9,14,.643,12,50,62,20,14,10,15,55,118
255,Wesley Johnson\johnswe01,SF,31,NOP,26,13,377,35,88,.398,19,50,.380,16,38,.421,.506,6,9,.667,10,44,54,16,12,7,12,45,95
255,Wesley Johnson\johnswe01,SF,31,WAS,4,0,79,8,16,.500,4,11,.364,4,5,.800,.625,3,5,.600,2,6,8,4,2,3,3,10,23
256,Nikola Jokic\jokicni01,C,23,DEN,56,56,1767,430,852,.505,62,201,.308,368,651,.565,.541,220,259,.849,157,438,595,433,79,36,179,158,1142
257,Damian Jones\jonesda03,C,23,GSW,24,22,410,53,74,.716,0,0,,53,74,.716,.716,24,37,.649,31,44,75,28,12,25,16,63,130
258,Derrick Jones\jonesde02,SF,21,MIA,37,5,668,104,203,.512,19,52,.365,85,151,.563,.559,45,73,.616,67,95,162,18,30,26,25,72,272
259,Jalen Jones\jonesja04,SF,25,CLE,16,0,214,26,62,.419,10,28,.357,16,34,.471,.500,19,27,.704,11,23,34,7,9,2,8,27,81
260,Tyus Jones\jonesty01,PG,22,MIN,43,6,873,90,237,.380,22,74,.297,68,163,.417,.426,32,38,.842,13,59,72,170,54,3,27,39,234
261,DeAndre Jordan\jordade01,C,30,TOT,57,57,1736,238,367,.649,0,0,,238,367,.649,.649,153,223,.686,186,577,763,115,36,61,123,144,629
261,DeAndre Jordan\jordade01,C,30,DAL,50,50,1554,208,323,.644,0,0,,208,323,.644,.644,135,198,.682,161,525,686,99,33,53,111,125,551
261,DeAndre Jordan\jordade01,C,30,NYK,7,7,182,30,44,.682,0,0,,30,44,.682,.682,18,25,.720,25,52,77,16,3,8,12,19,78
262,Cory Joseph\josepco01,PG,27,IND,58,3,1493,177,400,.443,45,134,.336,132,266,.496,.499,21,32,.656,26,187,213,230,63,12,63,90,420
263,Frank Kaminsky\kaminfr01,C,25,CHO,26,0,281,49,102,.480,16,46,.348,33,56,.589,.559,22,35,.629,19,43,62,27,5,5,18,26,136
264,Enes Kanter\kanteen01,C,26,NYK,44,23,1128,251,468,.536,7,22,.318,244,446,.547,.544,105,129,.814,171,290,461,84,18,17,79,106,614
265,Luke Kennard\kennalu01,SG,22,DET,38,10,794,120,288,.417,53,145,.366,67,143,.469,.509,27,35,.771,8,100,108,57,14,7,31,51,320
266,Michael Kidd-Gilchrist\kiddgmi01,PF,25,CHO,50,1,984,137,287,.477,10,38,.263,127,249,.510,.495,88,113,.779,81,130,211,47,27,37,38,131,372
267,George King\kingge03,SF,25,PHO,1,0,6,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
268,Maxi Kleber\klebima01,PF,27,DAL,52,15,1027,124,274,.453,53,158,.335,71,116,.612,.549,41,52,.788,62,148,210,40,28,61,37,98,342
269,Brandon Knight\knighbr03,PG,27,TOT,15,2,161,20,63,.317,11,43,.256,9,20,.450,.405,9,11,.818,1,12,13,17,3,0,9,15,60
269,Brandon Knight\knighbr03,PG,27,HOU,12,0,118,11,47,.234,5,32,.156,6,15,.400,.287,9,11,.818,1,8,9,9,2,0,5,14,36
269,Brandon Knight\knighbr03,PG,27,CLE,3,2,43,9,16,.563,6,11,.545,3,5,.600,.750,0,0,,0,4,4,8,1,0,4,1,24
270,Kevin Knox\knoxke01,PF,19,NYK,51,33,1437,225,618,.364,85,251,.339,140,367,.381,.433,100,139,.719,42,176,218,48,28,16,76,122,635
271,Furkan Korkmaz\korkmfu01,SG,21,PHI,46,6,654,94,234,.402,46,139,.331,48,95,.505,.500,35,42,.833,16,89,105,51,28,2,25,59,269
272,Luke Kornet\kornelu01,PF,23,NYK,29,11,461,69,176,.392,47,118,.398,22,58,.379,.526,23,27,.852,16,59,75,34,19,17,16,25,208
273,Kyle Korver\korveky01,SG-PF,37,TOT,51,0,954,148,334,.443,97,235,.413,51,99,.515,.588,47,57,.825,6,105,111,51,15,9,44,74,440
273,Kyle Korver\korveky01,PF,37,CLE,16,0,251,35,76,.461,25,54,.463,10,22,.455,.625,13,16,.813,0,29,29,17,3,2,17,22,108
273,Kyle Korver\korveky01,SG,37,UTA,35,0,703,113,258,.438,72,181,.398,41,77,.532,.578,34,41,.829,6,76,82,34,12,7,27,52,332
274,Kosta Koufos\koufoko01,C,29,SAC,31,1,379,53,109,.486,0,0,,53,109,.486,.486,6,17,.353,40,99,139,26,13,13,20,53,112
275,Rodions Kurucs\kurucro01,SF,20,BRK,41,29,856,138,301,.458,33,110,.300,105,191,.550,.513,50,57,.877,39,109,148,30,24,12,47,94,359
276,Kyle Kuzma\kuzmaky01,PF,23,LAL,53,51,1732,385,825,.467,104,326,.319,281,499,.563,.530,140,183,.765,45,252,297,124,34,19,106,120,1014
277,Skal Labissiere\labissk01,PF,22,TOT,14,0,114,13,30,.433,4,11,.364,9,19,.474,.500,6,11,.545,4,21,25,6,2,3,7,21,36
277,Skal Labissiere\labissk01,PF,22,SAC,13,0,113,13,30,.433,4,11,.364,9,19,.474,.500,6,11,.545,4,20,24,6,2,3,7,21,36
277,Skal Labissiere\labissk01,F,22,POR,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
278,Jeremy Lamb\lambje01,SG,26,CHO,54,54,1544,300,678,.442,73,218,.335,227,460,.493,.496,146,169,.864,48,252,300,109,53,16,52,104,819
279,Zach LaVine\lavinza01,SG,23,CHI,51,50,1733,417,903,.462,88,252,.349,329,651,.505,.511,250,291,.859,28,201,229,223,48,20,168,113,1172
280,Jake Layman\laymaja01,SF,24,POR,46,25,840,150,277,.542,46,123,.374,104,154,.675,.625,27,37,.730,36,97,133,33,22,18,27,59,373
281,T.J. Leaf\leaftj01,PF,21,IND,37,0,297,55,100,.550,5,23,.217,50,77,.649,.575,9,16,.563,18,48,66,15,4,9,10,24,124
282,Courtney Lee\leeco01,SG,33,TOT,16,2,185,22,49,.449,5,17,.294,17,32,.531,.500,9,14,.643,6,22,28,17,10,2,6,16,58
282,Courtney Lee\leeco01,SG,33,NYK,12,2,160,21,47,.447,5,16,.313,16,31,.516,.500,9,14,.643,6,21,27,16,8,2,5,13,56
282,Courtney Lee\leeco01,SG,33,DAL,4,0,25,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,1,1,1,2,0,1,3,2
283,Damion Lee\leeda03,SG,26,GSW,18,0,215,32,71,.451,15,37,.405,17,34,.500,.556,12,15,.800,6,30,36,3,8,0,8,19,91
284,Alex Len\lenal01,C,25,ATL,54,20,1031,204,423,.482,31,99,.313,173,324,.534,.519,106,155,.684,117,187,304,55,20,51,80,138,545
285,Kawhi Leonard\leonaka01,SF,27,TOR,43,43,1495,398,809,.492,77,212,.363,321,597,.538,.540,286,331,.864,58,271,329,142,80,19,90,65,1159
286,Meyers Leonard\leoname01,C,26,POR,52,1,753,115,212,.542,47,100,.470,68,112,.607,.653,36,44,.818,41,161,202,63,13,9,37,89,313
287,Jon Leuer\leuerjo01,PF,29,DET,32,1,346,60,99,.606,0,9,.000,60,90,.667,.606,22,29,.759,22,65,87,12,12,4,22,52,142
288,Caris LeVert\leverca01,SF,24,BRK,17,15,485,110,240,.458,21,74,.284,89,166,.536,.502,45,63,.714,15,54,69,69,23,7,38,42,286
289,Damian Lillard\lillada01,PG,28,POR,56,56,1977,486,1080,.450,162,434,.373,324,646,.502,.525,340,375,.907,43,208,251,357,65,26,157,102,1474
290,Jeremy Lin\linje01,PG,30,TOT,52,1,1028,183,393,.466,44,135,.326,139,258,.539,.522,144,170,.847,16,108,124,186,39,8,101,97,554
290,Jeremy Lin\linje01,PG,30,ATL,51,1,1003,180,386,.466,44,132,.333,136,254,.535,.523,142,168,.845,16,103,119,181,38,7,98,96,546
290,Jeremy Lin\linje01,G,30,TOR,1,0,25,3,7,.429,0,3,.000,3,4,.750,.429,2,2,1.000,0,5,5,5,1,1,3,1,8
291,Shaun Livingston\livinsh01,PG,33,GSW,45,0,690,81,165,.491,0,2,.000,81,163,.497,.491,35,43,.814,31,58,89,85,24,23,26,55,197
292,Zach Lofton\loftoza01,SG,26,DET,1,0,4,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,1,0,1,0,0
293,Kevon Looney\looneke01,C,22,GSW,57,23,1184,161,264,.610,1,10,.100,160,254,.630,.612,54,86,.628,148,186,334,102,34,47,38,160,377
294,Brook Lopez\lopezbr01,C,30,MIL,57,57,1588,248,546,.454,138,371,.372,110,175,.629,.581,58,71,.817,21,220,241,62,32,118,57,128,692
295,Robin Lopez\lopezro01,C,30,CHI,50,12,889,156,282,.553,5,20,.250,151,262,.576,.562,42,61,.689,70,82,152,46,9,48,64,90,359
296,Kevin Love\loveke01,PF,30,CLE,6,6,158,26,80,.325,9,33,.273,17,47,.362,.381,33,39,.846,10,54,64,16,1,1,13,15,94
297,Kyle Lowry\lowryky01,PG,32,TOR,47,47,1615,221,539,.410,110,326,.337,111,213,.521,.512,122,146,.836,30,180,210,432,65,25,130,125,674
298,Jordan Loyd\loydjo01,PG,25,TOR,8,0,36,5,11,.455,2,5,.400,3,6,.500,.545,4,5,.800,1,6,7,2,0,0,2,5,16
299,Kalin Lucas\lucaska01,PG,29,DET,1,0,6,0,1,.000,0,1,.000,0,0,,.000,2,2,1.000,0,3,3,1,0,0,0,1,2
300,Timothe Luwawu-Cabarrot\luwawti01,SF-SG,23,TOT,26,1,206,23,75,.307,11,40,.275,12,35,.343,.380,11,14,.786,5,27,32,5,6,2,7,25,68
300,Timothe Luwawu-Cabarrot\luwawti01,SF,23,OKC,21,1,123,13,43,.302,5,22,.227,8,21,.381,.360,4,6,.667,4,14,18,4,4,1,5,14,35
300,Timothe Luwawu-Cabarrot\luwawti01,SG,23,CHI,5,0,83,10,32,.313,6,18,.333,4,14,.286,.406,7,8,.875,1,13,14,1,2,1,2,11,33
301,Tyler Lydon\lydonty01,PF,22,DEN,21,0,87,8,17,.471,4,10,.400,4,7,.571,.588,1,3,.333,6,10,16,5,2,0,4,10,21
302,Trey Lyles\lylestr01,PF,23,DEN,55,1,1024,193,456,.423,46,181,.254,147,275,.535,.474,75,108,.694,41,182,223,77,28,23,61,85,507
303,Shelvin Mack\macksh01,PG,28,TOT,55,3,1228,162,396,.409,46,128,.359,116,268,.433,.467,57,82,.695,18,86,104,183,47,4,63,84,427
303,Shelvin Mack\macksh01,PG,28,MEM,53,3,1204,161,389,.414,46,128,.359,115,261,.441,.473,53,75,.707,18,84,102,182,45,4,62,81,421
303,Shelvin Mack\macksh01,PG,28,CHO,2,0,24,1,7,.143,0,0,,1,7,.143,.143,4,7,.571,0,2,2,1,2,0,1,3,6
304,Daryl Macon\maconda01,SG,23,DAL,4,0,8,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,0,0,0,0,1,0,1,0,4
305,J.P. Macura\macurjp01,SG,23,CHO,1,0,14,2,8,.250,0,4,.000,2,4,.500,.250,0,0,,0,2,2,2,0,0,0,0,4
306,Ian Mahinmi\mahinia01,C,32,WAS,31,6,445,41,83,.494,1,12,.083,40,71,.563,.500,41,60,.683,39,68,107,24,24,15,20,75,124
307,Thon Maker\makerth01,C-PF,21,TOT,38,0,450,62,145,.428,27,84,.321,35,61,.574,.521,24,41,.585,20,84,104,19,10,20,13,60,175
307,Thon Maker\makerth01,C,21,MIL,35,0,409,59,134,.440,26,78,.333,33,56,.589,.537,20,37,.541,17,79,96,18,10,18,9,55,164
307,Thon Maker\makerth01,PF,21,DET,3,0,41,3,11,.273,1,6,.167,2,5,.400,.318,4,4,1.000,3,5,8,1,0,2,4,5,11
308,Boban Marjanovic\marjabo01,C,30,TOT,40,9,428,98,158,.620,0,3,.000,98,155,.632,.620,74,97,.763,59,110,169,27,11,20,42,63,270
308,Boban Marjanovic\marjabo01,C,30,LAC,36,9,376,85,140,.607,0,2,.000,85,138,.616,.607,72,95,.758,55,97,152,22,11,17,37,57,242
308,Boban Marjanovic\marjabo01,C,30,PHI,4,0,52,13,18,.722,0,1,.000,13,17,.765,.722,2,2,1.000,4,13,17,5,0,3,5,6,28
309,Lauri Markkanen\markkla01,PF,21,CHI,35,34,1131,230,526,.437,88,230,.383,142,296,.480,.521,99,113,.876,44,263,307,45,27,25,57,81,647
310,Jarell Martin\martija01,PF,24,ORL,32,1,254,35,81,.432,15,39,.385,20,42,.476,.525,7,8,.875,7,45,52,14,2,7,11,35,92
311,Frank Mason\masonfr01,PG,24,SAC,34,0,395,59,142,.415,11,50,.220,48,92,.522,.454,36,53,.679,4,34,38,82,16,4,30,29,165
312,Wesley Matthews\matthwe02,SF-SG,32,TOT,48,47,1427,202,505,.400,105,283,.371,97,222,.437,.504,96,120,.800,22,91,113,110,35,13,61,111,605
312,Wesley Matthews\matthwe02,SF,32,DAL,44,44,1312,194,469,.414,100,263,.380,94,206,.456,.520,87,110,.791,20,82,102,100,33,12,58,102,575
312,Wesley Matthews\matthwe02,SG,32,NYK,2,1,54,4,19,.211,2,10,.200,2,9,.222,.263,4,5,.800,1,2,3,5,1,1,2,2,14
312,Wesley Matthews\matthwe02,SG,32,IND,2,2,61,4,17,.235,3,10,.300,1,7,.143,.324,5,5,1.000,1,7,8,5,1,0,1,7,16
313,Luc Mbah a Moute\mbahalu01,PF,32,LAC,4,0,61,8,18,.444,2,6,.333,6,12,.500,.500,2,5,.400,2,5,7,2,1,1,2,8,20
314,Patrick McCaw\mccawpa01,SG,23,TOT,13,0,165,9,28,.321,2,13,.154,7,15,.467,.357,6,6,1.000,6,19,25,11,10,1,10,16,26
314,Patrick McCaw\mccawpa01,SG,23,CLE,3,0,53,2,9,.222,1,4,.250,1,5,.200,.278,0,0,,0,3,3,2,2,0,3,1,5
314,Patrick McCaw\mccawpa01,SG,23,TOR,10,0,112,7,19,.368,1,9,.111,6,10,.600,.395,6,6,1.000,6,16,22,9,8,1,7,15,21
315,CJ McCollum\mccolcj01,SG,27,POR,56,56,1903,460,1006,.457,127,351,.362,333,655,.508,.520,129,155,.832,49,175,224,154,46,20,87,133,1176
316,T.J. McConnell\mccontj01,PG,26,PHI,52,1,1076,157,283,.555,12,34,.353,145,249,.582,.576,20,26,.769,20,97,117,199,65,14,68,85,346
317,Doug McDermott\mcderdo01,SF,27,IND,53,0,918,125,269,.465,58,150,.387,67,119,.563,.572,47,54,.870,10,61,71,44,11,6,28,71,355
318,JaVale McGee\mcgeeja01,C,31,LAL,50,40,1083,245,406,.603,1,8,.125,244,398,.613,.605,66,104,.635,119,224,343,36,31,99,72,127,557
319,Rodney McGruder\mcgruro01,SG,27,MIA,51,44,1290,160,398,.402,67,191,.351,93,207,.449,.486,40,53,.755,44,147,191,99,29,8,59,102,427
320,Alfonzo McKinnie\mckinal01,SF,26,GSW,48,1,678,96,196,.490,28,80,.350,68,116,.586,.561,16,31,.516,61,108,169,19,10,10,22,92,236
321,Ben McLemore\mclembe01,SG,25,SAC,19,0,158,25,64,.391,17,41,.415,8,23,.348,.523,8,12,.667,3,14,17,4,6,3,5,22,75
322,Jordan McRae\mcraejo01,SG,27,WAS,19,0,172,33,66,.500,8,15,.533,25,51,.490,.561,7,12,.583,4,17,21,11,6,5,9,12,81
323,Salah Mejri\mejrisa01,C,32,DAL,17,2,115,16,29,.552,0,2,.000,16,27,.593,.552,7,8,.875,13,26,39,7,3,3,4,16,39
324,De'Anthony Melton\meltode01,PG,20,PHO,33,25,675,71,193,.368,24,77,.312,47,116,.405,.430,15,18,.833,16,70,86,110,50,17,55,85,181
325,Chimezie Metu\metuch01,PF,21,SAS,26,0,135,17,54,.315,0,2,.000,17,52,.327,.315,13,17,.765,9,25,34,13,6,2,13,12,47
326,Khris Middleton\middlkh01,SF,27,MIL,54,54,1679,329,755,.436,122,323,.378,207,432,.479,.517,143,169,.846,28,287,315,227,58,5,120,121,923
327,C.J. Miles\milescj01,SF,31,TOT,43,1,630,84,235,.357,48,152,.316,36,83,.434,.460,37,46,.804,12,64,76,28,18,10,23,66,253
327,C.J. Miles\milescj01,SF,31,TOR,40,1,562,70,206,.340,43,137,.314,27,69,.391,.444,35,44,.795,12,56,68,22,18,10,21,62,218
327,C.J. Miles\milescj01,SF,31,MEM,3,0,68,14,29,.483,5,15,.333,9,14,.643,.569,2,2,1.000,0,8,8,6,0,0,2,4,35
328,Darius Miller\milleda01,SF,28,NOP,54,15,1373,144,370,.389,106,284,.373,38,86,.442,.532,36,43,.837,9,88,97,99,34,21,41,132,430
329,Patty Mills\millspa02,PG,30,SAS,59,1,1404,206,470,.438,113,277,.408,93,193,.482,.559,70,82,.854,19,118,137,182,41,9,68,90,595
330,Paul Millsap\millspa01,PF,33,DEN,46,41,1181,207,423,.489,32,91,.352,175,332,.527,.527,116,160,.725,95,212,307,87,57,39,60,113,562
331,Shake Milton\miltosh01,SG,22,PHI,13,0,126,20,46,.435,10,25,.400,10,21,.476,.543,4,5,.800,7,13,20,13,4,3,3,14,54
332,Nikola Mirotic\mirotni01,PF,27,NOP,32,22,925,182,407,.447,85,231,.368,97,176,.551,.552,85,101,.842,46,218,264,35,21,25,37,86,534
333,Donovan Mitchell\mitchdo01,SG,22,UTA,53,53,1765,435,1040,.418,115,357,.322,320,683,.469,.474,204,257,.794,37,170,207,211,81,18,145,143,1189
334,Naz Mitrou-Long\mitrona01,SG,25,UTA,10,0,39,2,8,.250,1,6,.167,1,2,.500,.313,0,0,,0,2,2,4,0,0,3,5,5
335,Malik Monk\monkma01,SG,20,CHO,54,0,997,194,489,.397,88,264,.333,106,225,.471,.487,79,88,.898,11,85,96,97,28,14,70,77,555
336,Greg Monroe\monrogr01,C,28,TOR,38,2,423,74,161,.460,0,4,.000,74,157,.471,.460,35,61,.574,60,96,156,16,13,8,31,61,183
337,E'Twaun Moore\mooreet01,SF,29,NOP,47,36,1353,237,486,.488,67,155,.432,170,331,.514,.557,38,50,.760,34,82,116,94,35,8,55,103,579
338,Eric Moreland\moreler01,PF,27,PHO,1,0,5,0,0,,0,0,,0,0,,,0,0,,0,3,3,0,0,0,0,1,0
339,Jaylen Morris\morrija01,SG,23,MIL,4,0,29,4,10,.400,1,3,.333,3,7,.429,.450,1,2,.500,0,5,5,4,2,0,1,1,10
340,Marcus Morris\morrima03,PF,29,BOS,53,36,1467,281,590,.476,110,269,.409,171,321,.533,.569,99,114,.868,49,273,322,75,32,17,68,130,771
341,Markieff Morris\morrima02,PF,29,WAS,34,15,883,143,328,.436,48,144,.333,95,184,.516,.509,57,73,.781,41,133,174,60,25,20,47,117,391
342,Monte Morris\morrimo01,PG,23,DEN,57,5,1424,252,507,.497,69,160,.431,183,347,.527,.565,43,55,.782,25,126,151,223,52,2,35,72,616
343,Johnathan Motley\motlejo01,PF,23,LAC,15,0,122,29,59,.492,0,3,.000,29,56,.518,.492,18,29,.621,15,21,36,7,4,2,13,18,76
344,Emmanuel Mudiay\mudiaem01,PG,22,NYK,39,32,1036,219,483,.453,41,133,.308,178,350,.509,.496,95,125,.760,25,95,120,152,31,13,83,70,574
345,Jamal Murray\murraja01,PG,21,DEN,51,50,1707,351,816,.430,100,272,.368,251,544,.461,.491,129,153,.843,47,169,216,254,41,19,122,107,931
346,Dzanan Musa\musadz01,SG,19,BRK,8,0,34,8,20,.400,0,9,.000,8,11,.727,.400,0,2,.000,1,3,4,1,2,0,4,1,16
347,Mike Muscala\muscami01,PF,27,TOT,48,6,1054,112,285,.393,70,204,.343,42,81,.519,.516,63,77,.818,51,150,201,64,18,27,43,113,357
347,Mike Muscala\muscami01,PF,27,PHI,47,6,1041,109,278,.392,68,199,.342,41,79,.519,.514,63,77,.818,51,149,200,62,18,27,43,112,349
347,Mike Muscala\muscami01,PF,27,LAL,1,0,13,3,7,.429,2,5,.400,1,2,.500,.571,0,0,,0,1,1,2,0,0,0,1,8
348,Sviatoslav Mykhailiuk\mykhasv01,SF-SG,21,TOT,40,0,429,45,136,.331,28,87,.322,17,49,.347,.434,12,20,.600,8,27,35,35,13,1,21,25,130
348,Sviatoslav Mykhailiuk\mykhasv01,SF,21,LAL,39,0,420,44,132,.333,27,85,.318,17,47,.362,.436,12,20,.600,8,26,34,33,13,1,20,25,127
348,Sviatoslav Mykhailiuk\mykhasv01,SG,21,DET,1,0,9,1,4,.250,1,2,.500,0,2,.000,.375,0,0,,0,1,1,2,0,0,1,0,3
349,Abdel Nader\naderab01,SF,25,OKC,38,1,385,58,125,.464,17,48,.354,41,77,.532,.532,14,19,.737,7,60,67,10,9,3,15,42,147
350,Larry Nance\nancela02,C,26,CLE,48,20,1257,171,335,.510,21,56,.375,150,279,.538,.542,72,100,.720,123,274,397,146,66,33,65,139,435
351,Shabazz Napier\napiesh01,PG,27,BRK,47,2,849,145,370,.392,65,185,.351,80,185,.432,.480,106,129,.822,14,73,87,123,39,15,57,57,461
352,Raul Neto\netora01,PG,26,UTA,22,1,263,42,81,.519,10,31,.323,32,50,.640,.580,17,20,.850,2,29,31,48,8,0,20,25,111
353,Georges Niang\niangge01,PF,25,UTA,42,0,312,46,104,.442,29,71,.408,17,33,.515,.582,10,13,.769,7,47,54,21,7,3,13,37,131
354,Joakim Noah\noahjo01,C,33,MEM,29,0,416,60,120,.500,0,0,,60,120,.500,.500,33,50,.660,37,98,135,45,13,17,29,56,153
355,Nerlens Noel\noelne01,C,24,OKC,53,2,764,117,203,.576,0,0,,117,203,.576,.576,37,50,.740,94,157,251,31,53,71,32,119,271
356,Dirk Nowitzki\nowitdi01,PF,40,DAL,26,0,286,44,124,.355,25,81,.309,19,43,.442,.456,10,12,.833,0,45,45,8,4,8,8,33,123
357,Frank Ntilikina\ntilila01,PG,20,NYK,41,16,872,94,275,.342,32,110,.291,62,165,.376,.400,21,28,.750,10,72,82,116,30,14,54,100,241
358,James Nunnally\nunnaja01,SF,28,TOT,15,0,102,12,34,.353,8,25,.320,4,9,.444,.471,4,4,1.000,0,5,5,7,1,0,1,10,36
358,James Nunnally\nunnaja01,SF,28,MIN,13,0,64,9,21,.429,5,13,.385,4,8,.500,.548,4,4,1.000,0,4,4,5,1,0,1,4,27
358,James Nunnally\nunnaja01,SF,28,HOU,2,0,38,3,13,.231,3,12,.250,0,1,.000,.346,0,0,,0,1,1,2,0,0,0,6,9
359,Jusuf Nurkic\nurkiju01,C,24,POR,56,56,1529,316,631,.501,3,25,.120,313,606,.517,.503,206,275,.749,191,380,571,178,58,85,127,193,841
360,David Nwaba\nwabada01,SG,26,CLE,27,11,496,64,141,.454,13,44,.295,51,97,.526,.500,38,60,.633,23,65,88,23,17,8,15,50,179
361,Royce O'Neale\onealro01,SF,25,UTA,57,9,1068,112,227,.493,47,107,.439,65,120,.542,.597,27,36,.750,18,172,190,76,38,16,49,107,298
362,Kyle O'Quinn\oquinky01,C,28,IND,32,0,223,36,81,.444,1,11,.091,35,70,.500,.451,9,10,.900,17,54,71,32,3,18,21,42,82
363,Semi Ojeleye\ojelese01,PF,24,BOS,40,2,429,50,116,.431,21,68,.309,29,48,.604,.522,15,22,.682,17,46,63,16,8,3,13,31,136
364,Jahlil Okafor\okafoja01,C,23,NOP,38,13,570,131,218,.601,0,1,.000,131,217,.604,.601,40,56,.714,62,119,181,21,11,25,30,68,302
365,Elie Okobo\okoboel01,PG,21,PHO,41,11,775,90,237,.380,29,105,.276,61,132,.462,.441,29,35,.829,8,73,81,107,25,5,56,93,238
366,Josh Okogie\okogijo01,SG,20,MIN,49,27,1112,126,346,.364,39,150,.260,87,196,.444,.421,79,106,.745,29,119,148,57,48,18,49,115,370
367,Victor Oladipo\oladivi01,SG,26,IND,36,36,1147,249,588,.423,74,216,.343,175,372,.470,.486,103,141,.730,21,181,202,186,60,11,82,72,675
368,Kelly Olynyk\olynyke01,PF,27,MIA,53,10,1077,156,345,.452,73,215,.340,83,130,.638,.558,93,118,.788,49,182,231,90,31,21,78,117,478
369,Cedi Osman\osmande01,SF,23,CLE,52,51,1633,239,562,.425,80,245,.327,159,317,.502,.496,98,130,.754,29,212,241,118,39,9,85,135,656
370,Kelly Oubre\oubreke01,SF,23,TOT,57,7,1540,285,650,.438,85,271,.314,200,379,.528,.504,150,192,.781,55,202,257,65,59,48,76,148,805
370,Kelly Oubre\oubreke01,SF,23,WAS,29,7,755,132,305,.433,41,132,.311,91,173,.526,.500,68,85,.800,24,105,129,20,27,20,30,71,373
370,Kelly Oubre\oubreke01,SF,23,PHO,28,0,785,153,345,.443,44,139,.317,109,206,.529,.507,82,107,.766,31,97,128,45,32,28,46,77,432
371,Zaza Pachulia\pachuza01,C,34,DET,46,3,665,66,146,.452,0,4,.000,66,142,.465,.452,77,100,.770,85,126,211,65,29,15,40,109,209
372,Jabari Parker\parkeja01,PF,23,TOT,43,17,1154,240,503,.477,39,126,.310,201,377,.533,.516,86,119,.723,44,227,271,105,28,17,94,96,605
372,Jabari Parker\parkeja01,PF,23,CHI,39,17,1042,220,464,.474,37,114,.325,183,350,.523,.514,79,108,.731,41,200,241,84,23,14,84,87,556
372,Jabari Parker\parkeja01,PF,23,WAS,4,0,112,20,39,.513,2,12,.167,18,27,.667,.538,7,11,.636,3,27,30,21,5,3,10,9,49
373,Tony Parker\parketo01,PG,36,CHO,46,0,837,175,383,.457,9,40,.225,166,343,.484,.469,81,111,.730,11,56,67,177,17,5,60,47,440
374,Chandler Parsons\parsoch01,SF,30,MEM,3,3,46,7,17,.412,3,10,.300,4,7,.571,.500,0,0,,1,3,4,2,1,1,2,7,17
