1,Alex Abrines\abrinal01,SG,25,OKC,31,2,588,56,157,.357,41,127,.323,15,30,.500,.487,12,13,.923,5,43,48,20,17,6,14,53,165
375,Patrick Patterson\pattepa01,PF,29,OKC,57,5,839,82,217,.378,46,136,.338,36,81,.444,.484,19,30,.633,41,101,142,31,16,13,21,43,229
376,Chris Paul\paulch01,PG,33,HOU,34,34,1106,176,420,.419,71,202,.351,105,218,.482,.504,108,130,.831,19,122,141,272,71,9,94,86,531
377,Cameron Payne\payneca01,PG,24,TOT,40,13,712,96,223,.430,25,84,.298,71,139,.511,.487,33,41,.805,13,59,72,106,28,9,45,64,250
377,Cameron Payne\payneca01,PG,24,CHI,31,12,536,69,168,.411,16,59,.271,53,109,.486,.458,22,25,.880,10,43,53,83,20,6,34,49,176
377,Cameron Payne\payneca01,PG,24,CLE,9,1,176,27,55,.491,9,25,.360,18,30,.600,.573,11,16,.688,3,16,19,23,8,3,11,15,74
378,Elfrid Payton\paytoel01,PG,24,NOP,19,19,512,75,171,.439,13,37,.351,62,134,.463,.477,23,31,.742,14,56,70,111,22,5,45,37,186
379,Gary Payton\paytoga02,PG,26,WAS,3,0,16,5,8,.625,1,2,.500,4,6,.667,.688,0,0,,1,1,2,4,3,1,1,2,11
380,Theo Pinson\pinsoth01,SG,23,BRK,11,0,161,18,52,.346,8,30,.267,10,22,.455,.423,15,16,.938,2,27,29,17,4,0,14,11,59
381,Mason Plumlee\plumlma01,C,28,DEN,57,16,1176,192,311,.617,1,6,.167,191,305,.626,.619,79,146,.541,119,223,342,152,51,52,90,182,464
382,Miles Plumlee\plumlmi01,C,30,ATL,18,0,173,32,48,.667,0,0,,32,48,.667,.667,16,30,.533,16,23,39,17,6,4,10,14,80
383,Jakob Poeltl\poeltja01,C,23,SAS,55,8,814,123,192,.641,0,0,,123,192,.641,.641,38,68,.559,114,145,259,68,13,35,39,85,284
384,Quincy Pondexter\pondequ01,SF,30,SAS,43,0,247,24,49,.490,6,18,.333,18,31,.581,.551,27,35,.771,7,33,40,22,9,1,10,21,81
385,Otto Porter\porteot01,SF,25,TOT,45,32,1330,238,500,.476,76,195,.390,162,305,.531,.552,56,73,.767,48,206,254,89,67,24,48,88,608
385,Otto Porter\porteot01,SF,25,WAS,41,28,1191,202,442,.457,65,176,.369,137,266,.515,.531,49,64,.766,40,191,231,80,64,22,40,79,518
385,Otto Porter\porteot01,SF,25,CHI,4,4,139,36,58,.621,11,19,.579,25,39,.641,.716,7,9,.778,8,15,23,9,3,2,8,9,90
386,Bobby Portis\portibo01,PF,23,TOT,26,6,648,152,327,.465,39,94,.415,113,233,.485,.524,43,56,.768,50,140,190,37,15,10,36,74,386
386,Bobby Portis\portibo01,PF,23,CHI,22,6,531,122,271,.450,27,72,.375,95,199,.477,.500,39,50,.780,46,115,161,29,11,8,29,61,310
386,Bobby Portis\portibo01,PF,23,WAS,4,0,117,30,56,.536,12,22,.545,18,34,.529,.643,4,6,.667,4,25,29,8,4,2,7,13,76
387,Dwight Powell\poweldw01,C,27,DAL,53,0,927,164,283,.580,18,74,.243,146,209,.699,.611,114,151,.755,72,160,232,53,26,31,42,129,460
388,Norman Powell\powelno01,SG,25,TOR,37,3,695,115,243,.473,37,106,.349,78,137,.569,.549,43,53,.811,9,63,72,60,25,8,32,63,310
389,Alex Poythress\poythal01,PF,25,ATL,18,1,243,35,65,.538,7,18,.389,28,47,.596,.592,11,21,.524,24,35,59,13,3,8,10,39,88
390,Zhou Qi\qizh01,PF,23,HOU,1,0,1,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2
391,Ivan Rabb\rabbiv01,PF,21,MEM,29,5,320,60,98,.612,1,4,.250,59,94,.628,.617,23,36,.639,37,65,102,21,7,7,19,40,144
392,Chasson Randle\randlch01,PG,25,WAS,28,2,437,56,127,.441,27,62,.435,29,65,.446,.547,26,40,.650,7,29,36,60,13,1,32,59,165
393,Julius Randle\randlju01,C,24,NOP,52,28,1536,381,705,.540,37,108,.343,344,597,.576,.567,249,337,.739,111,364,475,155,33,33,137,177,1048
394,J.J. Redick\redicjj01,SG,34,PHI,54,41,1683,335,740,.453,168,425,.395,167,315,.530,.566,164,181,.906,16,104,120,150,22,11,78,96,1002
395,Davon Reed\reedda01,SG,23,IND,7,0,20,2,4,.500,1,1,1.000,1,3,.333,.625,0,0,,1,1,2,2,0,0,1,1,5
396,Josh Richardson\richajo01,SG,25,MIA,54,54,1872,329,788,.418,133,352,.378,196,436,.450,.502,158,183,.863,39,153,192,211,59,27,96,154,949
397,Malachi Richardson\richama01,SG,23,TOR,22,0,103,9,29,.310,8,25,.320,1,4,.250,.448,4,5,.800,2,11,13,0,1,0,8,13,30
398,Austin Rivers\riverau01,SG-PG,26,TOT,53,15,1481,172,426,.404,79,246,.321,93,180,.517,.496,40,74,.541,21,108,129,134,32,17,55,152,463
398,Austin Rivers\riverau01,SG,26,WAS,29,2,683,76,194,.392,33,106,.311,43,88,.489,.477,25,46,.543,11,60,71,58,18,10,36,72,210
398,Austin Rivers\riverau01,PG,26,HOU,24,13,798,96,232,.414,46,140,.329,50,92,.543,.513,15,28,.536,10,48,58,76,14,7,19,80,253
399,Devin Robinson\robinde01,SF,23,WAS,4,0,32,8,13,.615,0,0,,8,13,.615,.615,3,6,.500,2,5,7,2,3,1,0,2,19
400,Duncan Robinson\robindu01,PF,24,MIA,6,0,36,3,8,.375,2,7,.286,1,1,1.000,.500,0,0,,0,7,7,0,1,0,0,1,8
401,Glenn Robinson\robingl02,SF,25,DET,32,17,438,46,120,.383,13,43,.302,33,77,.429,.438,27,33,.818,10,31,41,13,11,5,17,30,132
402,Jerome Robinson\robinje01,SG,21,LAC,23,0,218,29,73,.397,14,40,.350,15,33,.455,.493,4,6,.667,3,22,25,8,7,2,3,35,76
403,Mitchell Robinson\robinmi01,C,20,NYK,42,12,750,112,161,.696,0,0,,112,161,.696,.696,34,66,.515,99,98,197,23,30,89,20,126,258
404,Rajon Rondo\rondora01,PG,32,LAL,23,9,644,86,194,.443,22,52,.423,64,142,.451,.500,11,20,.550,19,98,117,174,20,4,59,58,205
405,Derrick Rose\rosede01,PG,30,MIN,41,13,1169,292,612,.477,53,132,.402,239,480,.498,.520,111,130,.854,26,87,113,195,26,11,68,45,748
406,Terrence Ross\rosste01,SG,27,ORL,59,0,1550,321,739,.434,144,378,.381,177,361,.490,.532,78,91,.857,20,175,195,91,52,23,58,89,864
407,Terry Rozier\roziete01,PG,24,BOS,57,10,1326,185,482,.384,88,242,.364,97,240,.404,.475,58,71,.817,26,212,238,182,54,16,51,72,516
408,Ricky Rubio\rubiori01,PG,28,UTA,50,49,1437,229,561,.408,67,208,.322,162,353,.459,.468,125,148,.845,22,161,183,304,65,9,145,135,650
409,D'Angelo Russell\russeda01,PG,22,BRK,58,58,1746,454,1041,.436,159,427,.372,295,614,.480,.512,108,131,.824,33,186,219,385,65,16,172,99,1175
410,Domantas Sabonis\sabondo01,C,22,IND,56,5,1386,312,515,.606,8,14,.571,304,501,.607,.614,155,208,.745,138,378,516,153,38,24,122,177,787
411,Brandon Sampson\sampsbr01,SG,21,CHI,4,0,28,5,7,.714,2,4,.500,3,3,1.000,.857,0,0,,0,4,4,1,0,0,0,3,12
412,Dario Saric\saricda01,PF,24,TOT,56,16,1391,202,467,.433,81,220,.368,121,247,.490,.519,85,96,.885,86,233,319,86,31,6,65,128,570
412,Dario Saric\saricda01,PF,24,PHI,13,13,396,48,132,.364,21,70,.300,27,62,.435,.443,27,30,.900,21,65,86,26,4,3,25,39,144
412,Dario Saric\saricda01,PF,24,MIN,43,3,995,154,335,.460,60,150,.400,94,185,.508,.549,58,66,.879,65,168,233,60,27,3,40,89,426
413,Tomas Satoransky\satorto01,SG,27,WAS,56,30,1374,164,336,.488,43,99,.434,121,237,.511,.552,75,95,.789,50,129,179,242,54,10,70,115,446
414,Dennis Schroder\schrode01,PG,25,OKC,54,10,1527,320,752,.426,82,228,.360,238,524,.454,.480,128,156,.821,22,159,181,220,50,8,125,123,850
415,Mike Scott\scottmi01,PF,30,TOT,56,0,818,99,250,.396,55,144,.382,44,106,.415,.506,12,19,.632,25,153,178,47,19,9,27,95,265
415,Mike Scott\scottmi01,PF,30,LAC,52,0,748,92,230,.400,52,133,.391,40,97,.412,.513,12,18,.667,24,150,174,44,17,8,27,88,248
415,Mike Scott\scottmi01,PF,30,PHI,4,0,70,7,20,.350,3,11,.273,4,9,.444,.425,0,1,.000,1,3,4,3,2,1,0,7,17
416,Thabo Sefolosha\sefolth01,SF,34,UTA,27,0,292,29,59,.492,13,29,.448,16,30,.533,.602,8,14,.571,4,69,73,10,23,2,15,23,79
417,Wayne Selden\seldewa01,SG,24,TOT,51,5,865,115,277,.415,39,106,.368,76,171,.444,.486,40,53,.755,22,59,81,65,17,7,47,84,309
417,Wayne Selden\seldewa01,SG,24,MEM,32,0,455,65,161,.404,20,63,.317,45,98,.459,.466,22,29,.759,16,28,44,36,10,6,23,48,172
417,Wayne Selden\seldewa01,SG,24,CHI,19,5,410,50,116,.431,19,43,.442,31,73,.425,.513,18,24,.750,6,31,37,29,7,1,24,36,137
418,Collin Sexton\sextoco01,PG,20,CLE,58,48,1766,334,818,.408,62,158,.392,272,660,.412,.446,143,169,.846,44,135,179,167,30,3,129,141,873
419,Landry Shamet\shamela01,SG-PG,21,TOT,57,5,1192,165,371,.445,108,261,.414,57,110,.518,.590,51,62,.823,16,68,84,68,28,8,29,110,489
419,Landry Shamet\shamela01,SG,21,PHI,54,4,1108,153,347,.441,99,245,.404,54,102,.529,.584,44,54,.815,14,64,78,59,24,8,26,106,449
419,Landry Shamet\shamela01,PG,21,LAC,3,1,84,12,24,.500,9,16,.563,3,8,.375,.688,7,8,.875,2,4,6,9,4,0,3,4,40
420,Iman Shumpert\shumpim01,SG,28,TOT,45,40,1168,137,365,.375,78,218,.358,59,147,.401,.482,34,41,.829,21,115,136,96,50,21,40,100,386
420,Iman Shumpert\shumpim01,SG,28,SAC,42,40,1099,133,348,.382,74,202,.366,59,146,.404,.489,34,41,.829,19,110,129,91,47,20,38,92,374
420,Iman Shumpert\shumpim01,SG,28,HOU,3,0,69,4,17,.235,4,16,.250,0,1,.000,.353,0,0,,2,5,7,5,3,1,2,8,12
421,Pascal Siakam\siakapa01,PF,24,TOR,58,57,1828,360,653,.551,47,138,.341,313,515,.608,.587,169,214,.790,95,312,407,164,56,39,105,176,936
422,Ben Simmons\simmobe01,PG,22,PHI,57,57,1928,384,673,.571,0,3,.000,384,670,.573,.571,187,319,.586,124,389,513,450,75,42,204,140,955
423,Jonathon Simmons\simmojo02,SG-SF,29,TOT,44,9,877,108,292,.370,21,86,.244,87,206,.422,.406,59,75,.787,23,80,103,99,20,14,57,72,296
423,Jonathon Simmons\simmojo02,SG,29,ORL,41,9,845,104,286,.364,19,83,.229,85,203,.419,.397,56,72,.778,23,77,100,95,18,14,56,68,283
423,Jonathon Simmons\simmojo02,SF,29,PHI,3,0,32,4,6,.667,2,3,.667,2,3,.667,.833,3,3,1.000,0,3,3,4,2,0,1,4,13
424,Kobi Simmons\simmoko01,PG,21,CLE,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
425,Anfernee Simons\simonan01,SG,19,POR,12,0,60,7,25,.280,0,9,.000,7,16,.438,.280,1,4,.250,0,7,7,4,0,0,7,3,15
426,Marcus Smart\smartma01,SG,24,BOS,57,37,1540,157,391,.402,90,251,.359,67,140,.479,.517,71,91,.780,38,124,162,234,96,23,82,142,475
427,Dennis Smith\smithde03,PG,21,TOT,39,39,1126,201,460,.437,50,151,.331,151,309,.489,.491,81,126,.643,24,92,116,180,52,14,116,103,533
427,Dennis Smith\smithde03,PG,21,DAL,32,32,908,157,357,.440,43,125,.344,114,232,.491,.500,57,82,.695,18,79,97,138,40,11,100,82,414
427,Dennis Smith\smithde03,PG,21,NYK,7,7,218,44,103,.427,7,26,.269,37,77,.481,.461,24,44,.545,6,13,19,42,12,3,16,21,119
428,Ish Smith\smithis01,PG,30,DET,30,0,668,98,250,.392,32,91,.352,66,159,.415,.456,18,24,.750,5,56,61,87,13,8,33,62,246
429,J.R. Smith\smithjr01,SG,33,CLE,11,4,222,27,79,.342,12,39,.308,15,40,.375,.418,8,10,.800,0,18,18,21,11,3,11,19,74
430,Jason Smith\smithja02,C-PF,32,TOT,18,1,170,19,50,.380,7,19,.368,12,31,.387,.450,12,14,.857,14,34,48,13,3,7,12,27,57
430,Jason Smith\smithja02,C,32,WAS,12,1,130,15,37,.405,4,10,.400,11,27,.407,.459,10,12,.833,11,26,37,12,1,5,7,21,44
430,Jason Smith\smithja02,PF,32,MIL,6,0,40,4,13,.308,3,9,.333,1,4,.250,.423,2,2,1.000,3,8,11,1,2,2,5,6,13
431,Tony Snell\snellto01,SG,27,MIL,57,8,984,127,276,.460,64,159,.403,63,117,.538,.576,33,37,.892,21,92,113,50,21,13,19,62,351
432,Ray Spalding\spaldra01,PF,21,DAL,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
433,Omari Spellman\spellom01,PF,21,ATL,41,10,706,85,216,.394,41,116,.353,44,100,.440,.488,30,42,.714,62,106,168,38,24,23,26,60,241
434,Nik Stauskas\stausni01,SG,25,TOT,46,0,716,99,242,.409,45,134,.336,54,108,.500,.502,34,38,.895,11,74,85,63,15,5,42,36,277
434,Nik Stauskas\stausni01,SG,25,POR,44,0,673,96,229,.419,43,125,.344,53,104,.510,.513,32,36,.889,10,70,80,62,14,4,40,31,267
434,Nik Stauskas\stausni01,SG,25,CLE,2,0,43,3,13,.231,2,9,.222,1,4,.250,.308,2,2,1.000,1,4,5,1,1,1,2,5,10
435,D.J. Stephens\stephdj01,SG,28,MEM,1,0,7,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,0,1,0,1,0,2
436,Lance Stephenson\stephla01,SG,28,LAL,56,0,902,159,361,.440,62,162,.383,97,199,.487,.526,42,63,.667,26,140,166,115,35,5,74,92,422
437,Edmond Sumner\sumneed01,PG,23,IND,17,2,167,16,49,.327,4,20,.200,12,29,.414,.367,5,12,.417,7,12,19,7,9,5,8,21,41
438,Caleb Swanigan\swanica01,PF,21,POR,18,0,145,14,44,.318,1,5,.200,13,39,.333,.330,6,7,.857,13,39,52,7,4,0,16,22,35
439,Jayson Tatum\tatumja01,SF,20,BOS,58,58,1807,352,777,.453,92,243,.379,260,534,.487,.512,160,186,.860,57,308,365,110,60,48,86,127,956
440,Jeff Teague\teaguje01,PG,30,MIN,34,33,1028,142,331,.429,30,84,.357,112,247,.453,.474,101,124,.815,12,74,86,277,37,13,77,70,415
441,Garrett Temple\templga01,SG,32,TOT,52,51,1589,174,403,.432,77,219,.352,97,184,.527,.527,60,81,.741,20,137,157,72,51,26,56,142,485
441,Garrett Temple\templga01,SG,32,MEM,49,49,1530,166,387,.429,74,210,.352,92,177,.520,.525,57,76,.750,18,134,152,69,50,25,54,134,463
441,Garrett Temple\templga01,SG,32,LAC,3,2,59,8,16,.500,3,9,.333,5,7,.714,.594,3,5,.600,2,3,5,3,1,1,2,8,22
442,Milos Teodosic\teodomi01,PG,31,LAC,15,0,150,17,40,.425,10,27,.370,7,13,.538,.550,4,7,.571,3,13,16,32,3,1,21,27,48
443,Jared Terrell\terreja01,SG,23,MIN,7,0,67,8,26,.308,4,11,.364,4,15,.267,.385,1,2,.500,1,2,3,7,3,1,7,8,21
444,Emanuel Terry\terryem01,PF,22,PHO,2,0,20,4,6,.667,0,0,,4,6,.667,.667,1,2,.500,2,4,6,1,3,0,2,4,9
445,Daniel Theis\theisda01,C,26,BOS,44,2,669,115,199,.578,23,50,.460,92,149,.617,.636,46,62,.742,65,109,174,51,15,28,24,116,299
446,Isaiah Thomas\thomais02,G,29,DEN,1,0,13,3,6,.500,2,5,.400,1,1,1.000,.667,0,0,,0,0,0,2,0,0,2,3,8
447,Khyri Thomas\thomakh01,SG,22,DET,17,0,152,17,46,.370,10,27,.370,7,19,.368,.478,6,9,.667,3,11,14,5,5,4,3,14,50
448,Lance Thomas\thomala01,PF,30,NYK,26,11,428,36,93,.387,8,37,.216,28,56,.500,.430,19,23,.826,11,52,63,13,16,6,13,52,99
449,Klay Thompson\thompkl01,SG,28,GSW,56,56,1910,478,1019,.469,166,419,.396,312,600,.520,.551,102,126,.810,24,199,223,123,63,38,86,120,1224
450,Tristan Thompson\thomptr01,C,27,CLE,35,35,1043,173,329,.526,0,0,,173,329,.526,.526,55,85,.647,154,235,389,75,28,16,50,81,401
451,Sindarius Thornwell\thornsi01,SG,24,LAC,41,1,245,15,41,.366,2,13,.154,13,28,.464,.390,16,23,.696,4,32,36,14,11,3,18,36,48
452,Anthony Tolliver\tollian01,PF,33,MIN,40,0,591,50,126,.397,41,110,.373,9,16,.563,.560,21,28,.750,11,76,87,20,12,12,20,53,162
453,Karl-Anthony Towns\townska01,C,23,MIN,57,57,1888,479,935,.512,100,257,.389,379,678,.559,.566,261,308,.847,192,494,686,184,53,101,165,211,1319
454,Gary Trent\trentga02,SG,20,POR,8,0,34,5,18,.278,3,8,.375,2,10,.200,.361,1,4,.250,0,4,4,1,0,1,1,1,14
455,Allonzo Trier\trieral01,SG,23,NYK,51,3,1124,171,383,.446,35,90,.389,136,293,.464,.492,130,156,.833,24,128,152,99,21,14,92,84,507
456,P.J. Tucker\tuckepj01,PF,33,HOU,57,57,2015,151,385,.392,98,271,.362,53,114,.465,.519,33,51,.647,91,268,359,73,92,26,49,178,433
457,Evan Turner\turneev01,PG,30,POR,56,2,1321,177,380,.466,7,46,.152,170,334,.509,.475,60,85,.706,33,226,259,222,28,14,94,91,421
458,Myles Turner\turnemy01,C,22,IND,53,53,1495,286,562,.509,50,123,.407,236,439,.538,.553,93,129,.721,70,300,370,87,39,145,73,136,715
459,Ekpe Udoh\udohek01,C,31,UTA,35,0,192,28,39,.718,0,0,,28,39,.718,.718,10,16,.625,12,28,40,14,4,17,8,23,66
460,Tyler Ulis\ulisty01,PG,23,CHI,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
461,Jonas Valanciunas\valanjo01,C,26,TOT,32,10,608,164,284,.577,9,32,.281,155,252,.615,.593,82,102,.804,57,176,233,36,13,24,43,88,419
461,Jonas Valanciunas\valanjo01,C,26,TOR,30,10,564,149,259,.575,9,30,.300,140,229,.611,.593,77,94,.819,54,162,216,29,13,23,39,82,384
461,Jonas Valanciunas\valanjo01,C,26,MEM,2,0,44,15,25,.600,0,2,.000,15,23,.652,.600,5,8,.625,3,14,17,7,0,1,4,6,35
462,Jarred Vanderbilt\vandeja01,PF,19,DEN,3,0,14,0,4,.000,0,0,,0,4,.000,.000,1,2,.500,2,9,11,1,2,1,1,0,1
463,Fred VanVleet\vanvlfr01,PG,24,TOR,51,22,1369,189,469,.403,85,232,.366,104,237,.439,.494,75,90,.833,20,118,138,234,45,12,65,90,538
464,Noah Vonleh\vonleno01,PF,23,NYK,58,48,1483,169,376,.449,43,126,.341,126,250,.504,.507,95,131,.725,99,368,467,111,43,47,74,149,476
465,Nikola Vucevic\vucevni01,C,28,ORL,58,58,1802,503,965,.521,65,171,.380,438,794,.552,.555,120,154,.779,155,544,699,222,54,66,116,111,1191
466,Dwyane Wade\wadedw01,SG,37,MIA,46,0,1169,244,564,.433,54,167,.323,190,397,.479,.480,101,145,.697,42,131,173,197,30,22,104,74,643
467,Moritz Wagner\wagnemo01,C,21,LAL,22,0,146,26,61,.426,12,30,.400,14,31,.452,.525,9,15,.600,8,25,33,9,5,3,11,17,73
468,Dion Waiters\waitedi01,SG,27,MIA,18,4,406,69,169,.408,36,104,.346,33,65,.508,.515,4,12,.333,2,39,41,48,10,2,21,17,178
469,Kemba Walker\walkeke02,PG,28,CHO,57,57,1962,491,1140,.431,187,517,.362,304,623,.488,.513,253,305,.830,32,217,249,320,72,27,143,89,1422
470,Lonnie Walker\walkelo01,SG,20,SAS,6,0,57,4,21,.190,2,6,.333,2,15,.133,.238,4,4,1.000,0,10,10,2,3,1,4,3,14
471,John Wall\walljo01,PG,28,WAS,32,32,1104,245,552,.444,51,169,.302,194,383,.507,.490,122,175,.697,15,101,116,279,49,29,121,71,663
472,Tyrone Wallace\wallaty01,PG,24,LAC,44,0,459,71,167,.425,2,14,.143,69,153,.451,.431,22,45,.489,18,54,72,26,18,7,21,58,166
473,Taurean Waller-Prince\princta02,SF,24,ATL,37,29,1021,175,398,.440,82,215,.381,93,183,.508,.543,62,74,.838,17,120,137,70,37,14,73,96,494
474,Brad Wanamaker\wanambr01,PG,29,BOS,27,0,250,34,72,.472,16,31,.516,18,41,.439,.583,14,15,.933,2,25,27,37,9,1,14,19,98
475,T.J. Warren\warretj01,SF,25,PHO,43,36,1360,297,611,.486,77,180,.428,220,431,.510,.549,101,124,.815,31,143,174,64,51,29,52,119,772
476,Julian Washburn\washbju01,SF,27,MEM,6,2,110,3,19,.158,1,8,.125,2,11,.182,.184,3,4,.750,4,16,20,3,4,0,3,5,10
477,Yuta Watanabe\watanyu01,SG,24,MEM,10,0,98,10,28,.357,2,9,.222,8,19,.421,.393,7,10,.700,1,18,19,4,2,1,4,3,29
478,Thomas Welsh\welshth01,C,22,DEN,9,0,33,5,10,.500,3,7,.429,2,3,.667,.650,1,2,.500,0,4,4,4,0,0,1,2,14
479,Russell Westbrook\westbru01,PG,30,OKC,49,49,1744,402,963,.417,57,229,.249,345,734,.470,.447,202,308,.656,71,478,549,548,108,21,226,167,1063
480,Derrick White\whitede01,PG,24,SAS,45,33,1138,167,334,.500,31,87,.356,136,247,.551,.546,67,87,.770,22,132,154,163,45,23,67,95,432
481,Okaro White\whiteok01,PF,26,WAS,3,0,6,0,2,.000,0,2,.000,0,0,,.000,0,0,,1,1,2,0,0,0,0,0,0
482,Hassan Whiteside\whiteha01,C,29,MIA,50,50,1268,277,504,.550,2,15,.133,275,489,.562,.552,84,193,.435,188,431,619,43,35,105,80,136,640
483,Andrew Wiggins\wiggian01,SF,23,MIN,51,51,1772,337,850,.396,79,239,.331,258,611,.422,.443,160,224,.714,63,182,245,122,55,31,96,103,913
484,Alan Williams\willial03,PF,26,BRK,3,0,17,4,8,.500,0,1,.000,4,7,.571,.500,2,4,.500,3,11,14,2,0,0,1,2,10
485,C.J. Williams\willicj01,SG,28,MIN,9,0,67,7,17,.412,1,7,.143,6,10,.600,.441,0,0,,1,3,4,6,1,0,4,11,15
486,Johnathan Williams\willijo04,C,23,LAL,7,0,89,11,20,.550,0,0,,11,20,.550,.550,1,5,.200,11,10,21,4,1,4,2,20,23
487,Kenrich Williams\willike04,SF,24,NOP,23,6,399,47,107,.439,18,52,.346,29,55,.527,.523,8,13,.615,21,79,100,30,5,9,13,37,120
488,Lou Williams\willilo02,SG,32,LAC,53,0,1382,339,790,.429,74,199,.372,265,591,.448,.476,301,336,.896,21,132,153,282,33,8,128,55,1053
489,Marvin Williams\willima02,PF,32,CHO,56,56,1584,209,495,.422,112,299,.375,97,196,.495,.535,48,66,.727,52,262,314,68,51,41,28,121,578
490,Robert Williams\williro04,C,21,BOS,23,0,200,28,38,.737,0,0,,28,38,.737,.737,6,10,.600,19,36,55,5,6,32,8,28,62
491,Troy Williams\willitr02,SF,24,SAC,18,0,286,40,87,.460,14,41,.341,26,46,.565,.540,9,15,.600,9,46,55,10,10,8,8,34,103
492,D.J. Wilson\wilsodj01,PF,22,MIL,29,0,529,62,143,.434,27,72,.375,35,71,.493,.528,11,28,.393,25,106,131,28,12,18,18,55,162
493,Justise Winslow\winslju01,PF,22,MIA,51,38,1515,242,574,.422,73,197,.371,169,377,.448,.485,73,113,.646,51,227,278,211,50,15,112,131,630
494,Christian Wood\woodch01,PF,23,MIL,11,0,52,10,22,.455,2,4,.500,8,18,.444,.500,10,13,.769,4,14,18,2,0,0,2,2,32
495,Delon Wright\wrighde01,PG,26,TOT,52,3,981,136,315,.432,32,99,.323,104,216,.481,.483,56,65,.862,39,97,136,123,50,17,40,58,360
495,Delon Wright\wrighde01,PG,26,TOR,49,2,897,127,293,.433,30,90,.333,97,203,.478,.485,53,61,.869,39,86,125,110,46,15,37,53,337
495,Delon Wright\wrighde01,PG,26,MEM,3,1,84,9,22,.409,2,9,.222,7,13,.538,.455,3,4,.750,0,11,11,13,4,2,3,5,23
496,Guerschon Yabusele\yabusgu01,PF,23,BOS,29,0,164,21,47,.447,4,17,.235,17,30,.567,.489,9,12,.750,15,18,33,12,7,7,11,27,55
497,Nick Young\youngni01,SG,33,DEN,4,0,37,3,9,.333,3,8,.375,0,1,.000,.500,0,0,,0,1,1,2,0,1,2,4,9
498,Thaddeus Young\youngth01,PF,30,IND,58,58,1752,318,598,.532,31,87,.356,287,511,.562,.558,59,95,.621,139,231,370,126,91,26,78,136,726
499,Trae Young\youngtr01,PG,20,ATL,58,58,1743,337,831,.406,100,321,.312,237,510,.465,.466,206,258,.798,39,154,193,442,51,13,229,97,980
500,Cody Zeller\zelleco01,C,26,CHO,40,38,995,147,265,.555,5,19,.263,142,246,.577,.564,84,106,.792,93,173,266,85,30,31,49,127,383
501,Ante Zizic\zizican01,C,22,CLE,41,12,671,109,210,.519,0,0,,109,210,.519,.519,58,79,.734,66,141,207,27,10,15,34,75,276
502,Ivica Zubac\zubaciv01,C,21,TOT,36,15,576,122,212,.575,0,0,,122,212,.575,.575,68,79,.861,55,124,179,27,4,31,39,81,312
502,Ivica Zubac\zubaciv01,C,21,LAL,33,12,516,112,193,.580,0,0,,112,193,.580,.580,57,66,.864,54,108,162,25,4,27,33,73,281
502,Ivica Zubac\zubaciv01,C,21,LAC,3,3,60,10,19,.526,0,0,,10,19,.526,.526,11,13,.846,1,16,17,2,0,4,6,8,31